Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,Cultivar,DATASTORE filetype,DATASTORE provider,DATASTORE region,Ecotype,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isol_growth_condt,isolate,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,strain
SRR15505713,WGS,300,4527053400,PRJNA755322,SAMN20815002,MIGS.eu,1682984828,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,run.zq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804901,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_233,Not applicable,AMB_233,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:18:00Z,1,AMB_233,SRP332951,Not applicable
SRR15505714,WGS,300,5251537800,PRJNA755322,SAMN20815058,MIGS.eu,1945682699,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804900,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_150,Not applicable,AMB_150,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:18:00Z,1,AMB_150,SRP332951,Not applicable
SRR15505715,WGS,300,3110917800,PRJNA755322,SAMN20815093,MIGS.eu,1160389730,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804899,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_253,Not applicable,AMB_253,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:21:00Z,1,AMB_253,SRP332951,Not applicable
SRR15505716,WGS,300,4975932900,PRJNA755322,SAMN20815197,MIGS.eu,1849406847,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804898,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_028,Not applicable,AMB_028,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:20:00Z,1,AMB_028,SRP332951,Not applicable
SRR15505717,WGS,300,4024647300,PRJNA755322,SAMN20815240,MIGS.eu,1477879542,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804896,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_108,Not applicable,AMB_108,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:19:00Z,1,AMB_108,SRP332951,Not applicable
SRR15505718,WGS,300,3718616100,PRJNA755322,SAMN20815231,MIGS.eu,1414389071,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,run.zq,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804895,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_067,Not applicable,AMB_067,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:17:00Z,1,AMB_067,SRP332951,Not applicable
SRR15505719,WGS,300,4431438900,PRJNA755322,SAMN20815180,MIGS.eu,1642031412,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804894,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_021,Not applicable,AMB_021,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:27:00Z,1,AMB_021,SRP332951,Not applicable
SRR15505720,WGS,300,3366158100,PRJNA755322,SAMN20815029,MIGS.eu,1243509752,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804897,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_003,Not applicable,AMB_003,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:15:00Z,1,AMB_003,SRP332951,Not applicable
SRR15505721,WGS,300,3885381300,PRJNA755322,SAMN20814999,MIGS.eu,1448259127,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804893,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_136,Not applicable,AMB_136,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:20:00Z,1,AMB_136,SRP332951,Not applicable
SRR15505722,WGS,300,4077766500,PRJNA755322,SAMN20814972,MIGS.eu,1511999834,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804892,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_076,Not applicable,AMB_076,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:18:00Z,1,AMB_076,SRP332951,Not applicable
SRR15505723,WGS,300,3792986700,PRJNA755322,SAMN20815083,MIGS.eu,1405071025,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,fastq,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804891,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_222,Not applicable,AMB_222,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:16:00Z,1,AMB_222,SRP332951,Not applicable
SRR15505724,WGS,300,3835375500,PRJNA755322,SAMN20815282,MIGS.eu,1417616980,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804890,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_097,Not applicable,AMB_097,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:20:00Z,1,AMB_097,SRP332951,Not applicable
SRR15505725,WGS,300,4849754700,PRJNA755322,SAMN20815034,MIGS.eu,1826810484,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804888,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_046,Not applicable,AMB_046,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:19:00Z,1,AMB_046,SRP332951,Not applicable
SRR15505726,WGS,300,4373984700,PRJNA755322,SAMN20815302,MIGS.eu,1630706502,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804887,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_022,Not applicable,AMB_022,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:17:00Z,1,AMB_022,SRP332951,Not applicable
SRR15505727,WGS,300,5558344200,PRJNA755322,SAMN20815193,MIGS.eu,2097992036,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804886,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_072,Not applicable,AMB_072,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:20:00Z,1,AMB_072,SRP332951,Not applicable
SRR15505728,WGS,300,5127980700,PRJNA755322,SAMN20815267,MIGS.eu,1938615752,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804889,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_061,Not applicable,AMB_061,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:30:00Z,1,AMB_061,SRP332951,Not applicable
SRR15505729,WGS,300,3361678500,PRJNA755322,SAMN20814912,MIGS.eu,1238673794,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804885,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_036,Not applicable,AMB_036,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:17:00Z,1,AMB_036,SRP332951,Not applicable
SRR15505730,WGS,300,3802064700,PRJNA755322,SAMN20815041,MIGS.eu,1436011473,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,fastq,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804884,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_194,Not applicable,AMB_194,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:18:00Z,1,AMB_194,SRP332951,Not applicable
SRR15505731,WGS,300,3712848000,PRJNA755322,SAMN20815305,MIGS.eu,1405499801,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804883,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_227,Not applicable,AMB_227,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:16:00Z,1,AMB_227,SRP332951,Not applicable
SRR15505732,WGS,300,4146084300,PRJNA755322,SAMN20815320,MIGS.eu,1543474734,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804882,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_162,Not applicable,AMB_162,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:29:00Z,1,AMB_162,SRP332951,Not applicable
SRR15613738,WGS,300,3828472500,PRJNA755322,SAMN20815074,MIGS.eu,1626305193,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,sra,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910999,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_411,Not applicable,AMB_411,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:15:00Z,1,AMB_411,SRP332951,Not applicable
SRR15613739,WGS,300,4055659800,PRJNA755322,SAMN20815037,MIGS.eu,1694331621,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910998,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_410,Not applicable,AMB_410,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:16:00Z,1,AMB_410,SRP332951,Not applicable
SRR15613740,WGS,300,4159675200,PRJNA755322,SAMN20815127,MIGS.eu,1752363974,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,sra,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910997,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_409,Not applicable,AMB_409,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:15:00Z,1,AMB_409,SRP332951,Not applicable
SRR15613741,WGS,300,4358487000,PRJNA755322,SAMN20815141,MIGS.eu,1827184024,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,run.zq,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910996,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_408,Not applicable,AMB_408,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:15:00Z,1,AMB_408,SRP332951,Not applicable
SRR15613742,WGS,300,4238830800,PRJNA755322,SAMN20815252,MIGS.eu,1790659723,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910995,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_407,Not applicable,AMB_407,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:18:00Z,1,AMB_407,SRP332951,Not applicable
SRR15613743,WGS,300,3524331000,PRJNA755322,SAMN20815191,MIGS.eu,1482082561,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910994,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_406,Not applicable,AMB_406,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:14:00Z,1,AMB_406,SRP332951,Not applicable
SRR15613744,WGS,300,3568228200,PRJNA755322,SAMN20815055,MIGS.eu,1508705221,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,run.zq,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910993,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_405,Not applicable,AMB_405,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:14:00Z,1,AMB_405,SRP332951,Not applicable
SRR15613745,WGS,300,4505370600,PRJNA755322,SAMN20815223,MIGS.eu,1891148417,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910992,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_404,Not applicable,AMB_404,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:17:00Z,1,AMB_404,SRP332951,Not applicable
SRR15613746,WGS,300,3112513200,PRJNA755322,SAMN20815064,MIGS.eu,1307323850,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910991,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_403,Not applicable,AMB_403,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:12:00Z,1,AMB_403,SRP332951,Not applicable
SRR15613747,WGS,300,4790386200,PRJNA755322,SAMN20814918,MIGS.eu,2017910605,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910990,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_402,Not applicable,AMB_402,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:16:00Z,1,AMB_402,SRP332951,Not applicable
SRR15613748,WGS,300,4596762600,PRJNA755322,SAMN20815063,MIGS.eu,1907842961,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910989,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_321,Not applicable,AMB_321,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:15:00Z,1,AMB_321,SRP332951,Not applicable
SRR15613749,WGS,300,3252801300,PRJNA755322,SAMN20815030,MIGS.eu,1356651731,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910988,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_401,Not applicable,AMB_401,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:14:00Z,1,AMB_401,SRP332951,Not applicable
SRR15613750,WGS,300,3811061700,PRJNA755322,SAMN20815222,MIGS.eu,1600545665,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910987,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_400,Not applicable,AMB_400,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:14:00Z,1,AMB_400,SRP332951,Not applicable
SRR15613751,WGS,300,4096021200,PRJNA755322,SAMN20815190,MIGS.eu,1715870636,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910986,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_399,Not applicable,AMB_399,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:14:00Z,1,AMB_399,SRP332951,Not applicable
SRR15613752,WGS,300,4050102600,PRJNA755322,SAMN20815119,MIGS.eu,1697955726,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,run.zq,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910985,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_398,Not applicable,AMB_398,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:13:00Z,1,AMB_398,SRP332951,Not applicable
SRR15613753,WGS,300,3683777400,PRJNA755322,SAMN20815004,MIGS.eu,1531546345,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910984,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_397,Not applicable,AMB_397,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:15:00Z,1,AMB_397,SRP332951,Not applicable
SRR15613754,WGS,300,3895305900,PRJNA755322,SAMN20815255,MIGS.eu,1636961594,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910983,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_396,Not applicable,AMB_396,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:15:00Z,1,AMB_396,SRP332951,Not applicable
SRR15613755,WGS,300,3050147400,PRJNA755322,SAMN20815139,MIGS.eu,1280885582,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910982,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_395,Not applicable,AMB_395,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:12:00Z,1,AMB_395,SRP332951,Not applicable
SRR15613756,WGS,300,4332474600,PRJNA755322,SAMN20815257,MIGS.eu,1859066252,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910981,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_394,Not applicable,AMB_394,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:14:00Z,1,AMB_394,SRP332951,Not applicable
SRR15613757,WGS,300,4896723300,PRJNA755322,SAMN20815219,MIGS.eu,2079570918,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910980,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_393,Not applicable,AMB_393,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:16:00Z,1,AMB_393,SRP332951,Not applicable
SRR15613758,WGS,300,3758997900,PRJNA755322,SAMN20815248,MIGS.eu,1603315176,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910979,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_392,Not applicable,AMB_392,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:15:00Z,1,AMB_392,SRP332951,Not applicable
SRR15613759,WGS,300,4617727800,PRJNA755322,SAMN20814976,MIGS.eu,1906480975,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910978,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_320,Not applicable,AMB_320,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:15:00Z,1,AMB_320,SRP332951,Not applicable
SRR15613760,WGS,300,2506318200,PRJNA755322,SAMN20815006,MIGS.eu,1063473323,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11910977,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_391,Not applicable,AMB_391,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-25T21:13:00Z,1,AMB_391,SRP332951,Not applicable
