Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sex,SRA Study,tissue,create_date,version,BREED,Cultivar,dev_stage,Ecotype,strain
SRR7345137,not collected,WGS,300,19249598700,PRJNA433868,SAMN09426513,Model organism or animal,7870362154,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX4218874,HiSeq X Ten,18529,18529,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,18529,not collected,SRP132725,missing,2018-06-14T19:45:00Z,1,,,,,
SRR7345138,not collected,WGS,300,26580949800,PRJNA433868,SAMN09426514,Model organism or animal,11247968046,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX4218873,HiSeq X Ten,18586,18586,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-15T00:00:00Z,18586,not collected,SRP132725,missing,2018-06-14T22:20:00Z,1,,,,,
SRR7345139,not collected,WGS,300,26692227000,PRJNA433868,SAMN09426515,Model organism or animal,11241815393,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX4218872,HiSeq X Ten,18599,18599,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,18599,not collected,SRP132725,missing,2018-06-14T20:49:00Z,1,,,,,
SRR7345140,not collected,WGS,300,21918939900,PRJNA433868,SAMN09426516,Model organism or animal,8919254289,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"fastq,run.zq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4218871,HiSeq X Ten,18778,18778,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,18778,not collected,SRP132725,missing,2018-06-14T21:57:00Z,1,,,,,
SRR7345141,not collected,WGS,198,18611175835,PRJNA433868,SAMN09426552,Model organism or animal,9250574132,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX4218870,Illumina HiSeq 2500,27525,27525,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,27525,not collected,SRP132725,missing,2018-06-14T19:56:00Z,1,,,,,
SRR7345142,not collected,WGS,198,46701433754,PRJNA433868,SAMN09426551,Model organism or animal,23291208408,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"fastq,run.zq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4218869,Illumina HiSeq 2500,27503,27503,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-15T00:00:00Z,27503,not collected,SRP132725,missing,2018-06-14T21:58:00Z,1,,,,,
SRR7345143,not collected,WGS,197,14987597514,PRJNA433868,SAMN09426451,Model organism or animal,10134107855,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX4218868,Illumina HiSeq 2500,12963,12963,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-15T00:00:00Z,12963,not collected,SRP132725,missing,2018-06-14T22:52:00Z,1,,,,,
SRR7345144,not collected,WGS,196,11652854980,PRJNA433868,SAMN09426452,Model organism or animal,7953121506,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX4218867,Illumina HiSeq 2500,13103,13103,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,13103,not collected,SRP132725,missing,2018-06-14T20:15:00Z,1,,,,,
SRR7345145,not collected,WGS,198,17848246864,PRJNA433868,SAMN09426548,Model organism or animal,13471516440,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX4218866,Illumina HiSeq 2500,27358,27358,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,27358,not collected,SRP132725,missing,2018-06-14T19:52:00Z,1,,,,,
SRR7345146,not collected,WGS,198,26958901042,PRJNA433868,SAMN09426547,Model organism or animal,19739146851,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX4218865,Illumina HiSeq 2500,27306,27306,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-15T00:00:00Z,27306,not collected,SRP132725,missing,2018-06-14T22:14:00Z,1,,,,,
SRR7345147,not collected,WGS,198,20554926942,PRJNA433868,SAMN09426550,Model organism or animal,10320868685,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX4218864,Illumina HiSeq 2500,27472,27472,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,27472,not collected,SRP132725,missing,2018-06-14T20:39:00Z,1,,,,,
SRR7345148,not collected,WGS,198,20303776041,PRJNA433868,SAMN09426549,Model organism or animal,10086149490,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX4218863,Illumina HiSeq 2500,27433,27433,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,27433,not collected,SRP132725,missing,2018-06-14T20:08:00Z,1,,,,,
SRR7345149,not collected,WGS,198,24281379907,PRJNA433868,SAMN09426544,Model organism or animal,17233359400,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX4218862,Illumina HiSeq 2500,27190,27190,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-15T00:00:00Z,27190,not collected,SRP132725,missing,2018-06-14T21:40:00Z,1,,,,,
SRR7345150,not collected,WGS,198,18544117318,PRJNA433868,SAMN09426543,Model organism or animal,13289985779,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX4218861,Illumina HiSeq 2500,27181,27181,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,27181,not collected,SRP132725,missing,2018-06-14T21:54:00Z,1,,,,,
SRR7345151,not collected,WGS,198,17424640634,PRJNA433868,SAMN09426546,Model organism or animal,8669995700,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX4218860,Illumina HiSeq 2500,27199,27199,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,27199,not collected,SRP132725,missing,2018-06-14T19:42:00Z,1,,,,,
SRR7345152,not collected,WGS,198,30073689977,PRJNA433868,SAMN09426545,Model organism or animal,21869357972,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX4218859,Illumina HiSeq 2500,27193,27193,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-15T00:00:00Z,27193,not collected,SRP132725,missing,2018-06-14T22:58:00Z,1,,,,,
SRR7345153,not collected,WGS,300,21568901700,PRJNA433868,SAMN09426492,Model organism or animal,8529530327,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4218858,HiSeq X Ten,17294,17294,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,17294,not collected,SRP132725,missing,2018-06-14T19:46:00Z,1,,,,,
SRR7345154,not collected,WGS,197,20762977840,PRJNA433868,SAMN09426491,Model organism or animal,14139472165,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX4218857,Illumina HiSeq 2500,17255,17255,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,17255,not collected,SRP132725,missing,2018-06-14T19:56:00Z,1,,,,,
SRR7345155,not collected,WGS,197,23266166073,PRJNA433868,SAMN09426484,Model organism or animal,15902448297,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX4218856,Illumina HiSeq 2500,16986,16986,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,16986,not collected,SRP132725,missing,2018-06-14T20:18:00Z,1,,,,,
SRR7345156,not collected,WGS,300,24970020900,PRJNA433868,SAMN09426483,Model organism or animal,9995563962,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"fastq,sra,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4218855,HiSeq X Ten,16890,16890,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,16890,not collected,SRP132725,missing,2018-06-14T20:14:00Z,1,,,,,
SRR7345157,not collected,WGS,300,19156110300,PRJNA433868,SAMN09426486,Model organism or animal,7884184169,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX4218854,HiSeq X Ten,17159,17159,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,17159,not collected,SRP132725,missing,2018-06-14T19:59:00Z,1,,,,,
SRR7345158,not collected,WGS,300,31855529400,PRJNA433868,SAMN09426485,Model organism or animal,13370958459,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"run.zq,sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4218853,HiSeq X Ten,17112,17112,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,17112,not collected,SRP132725,missing,2018-06-14T21:35:00Z,1,,,,,
SRR7345159,not collected,WGS,300,26227846800,PRJNA433868,SAMN09426488,Model organism or animal,10377182870,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX4218852,HiSeq X Ten,17222,17222,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-15T00:00:00Z,17222,not collected,SRP132725,missing,2018-06-14T23:27:00Z,1,,,,,
SRR7345160,not collected,WGS,300,22175333400,PRJNA433868,SAMN09426487,Model organism or animal,9267463139,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX4218851,HiSeq X Ten,17184,17184,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,17184,not collected,SRP132725,missing,2018-06-14T21:52:00Z,1,,,,,
SRR7345161,not collected,WGS,300,44725494900,PRJNA433868,SAMN09426490,Model organism or animal,17227853221,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX4218850,HiSeq X Ten,17254,17254,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,17254,not collected,SRP132725,missing,2018-06-14T21:04:00Z,1,,,,,
SRR7345162,not collected,WGS,300,19916175300,PRJNA433868,SAMN09426489,Model organism or animal,8184487829,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"run.zq,sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4218849,HiSeq X Ten,17232,17232,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,17232,not collected,SRP132725,missing,2018-06-14T19:56:00Z,1,,,,,
SRR7345163,not collected,WGS,198,27986996404,PRJNA433868,SAMN09426621,Model organism or animal,20104217260,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX4218848,Illumina HiSeq 2500,31417,31417,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,31417,not collected,SRP132725,missing,2018-06-14T20:53:00Z,1,,,,,
SRR7345164,not collected,WGS,198,23068107593,PRJNA433868,SAMN09426622,Model organism or animal,16783665071,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX4218847,Illumina HiSeq 2500,31462,31462,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,31462,not collected,SRP132725,missing,2018-06-14T20:01:00Z,1,,,,,
SRR7345165,not collected,WGS,198,27842595066,PRJNA433868,SAMN09426613,Model organism or animal,20159438047,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX4218846,Illumina HiSeq 2500,31299,31299,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,31299,not collected,SRP132725,missing,2018-06-14T21:21:00Z,1,,,,,
SRR7345166,not collected,WGS,198,21665805172,PRJNA433868,SAMN09426614,Model organism or animal,15774093605,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX4218845,Illumina HiSeq 2500,31311,31311,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-15T00:00:00Z,31311,not collected,SRP132725,missing,2018-06-15T00:46:00Z,1,,,,,
SRR7345167,not collected,WGS,198,22326980953,PRJNA433868,SAMN09426615,Model organism or animal,16177226563,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX4218844,Illumina HiSeq 2500,31327,31327,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,31327,not collected,SRP132725,missing,2018-06-14T21:24:00Z,1,,,,,
SRR7345168,not collected,WGS,198,29794132647,PRJNA433868,SAMN09426616,Model organism or animal,21376231008,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX4218843,Illumina HiSeq 2500,31331,31331,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,31331,not collected,SRP132725,missing,2018-06-14T21:24:00Z,1,,,,,
SRR7345169,not collected,WGS,198,30926482133,PRJNA433868,SAMN09426617,Model organism or animal,22090367397,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX4218842,Illumina HiSeq 2500,31337,31337,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,31337,not collected,SRP132725,missing,2018-06-14T21:46:00Z,1,,,,,
SRR7345170,not collected,WGS,198,27095870400,PRJNA433868,SAMN09426618,Model organism or animal,19380088072,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"sra,fastq,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4218841,Illumina HiSeq 2500,31364,31364,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,31364,not collected,SRP132725,missing,2018-06-14T20:31:00Z,1,,,,,
SRR7345171,not collected,WGS,198,29856419674,PRJNA433868,SAMN09426619,Model organism or animal,21276094136,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"sra,fastq,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4218840,Illumina HiSeq 2500,31408,31408,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,31408,not collected,SRP132725,missing,2018-06-14T20:35:00Z,1,,,,,
SRR7345172,not collected,WGS,198,27647838374,PRJNA433868,SAMN09426620,Model organism or animal,19929395250,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX4218839,Illumina HiSeq 2500,31410,31410,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,31410,not collected,SRP132725,missing,2018-06-14T20:49:00Z,1,,,,,
SRR7345173,not collected,WGS,300,16006848300,PRJNA433868,SAMN09426501,Model organism or animal,6691347328,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX4218838,HiSeq X Ten,17929,17929,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,17929,not collected,SRP132725,missing,2018-06-14T19:35:00Z,1,,,,,
SRR7345174,not collected,WGS,197,20322238285,PRJNA433868,SAMN09426502,Model organism or animal,13845625569,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"run.zq,sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4218837,Illumina HiSeq 2500,17969,17969,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,17969,not collected,SRP132725,missing,2018-06-14T20:26:00Z,1,,,,,
SRR7345175,not collected,WGS,300,16377053100,PRJNA433868,SAMN09426495,Model organism or animal,6936564722,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX4218836,HiSeq X Ten,17795,17795,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,17795,not collected,SRP132725,missing,2018-06-14T20:01:00Z,1,,,,,
SRR7345176,not collected,WGS,197,23792929043,PRJNA433868,SAMN09426496,Model organism or animal,16291394034,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"sra,run.zq,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4218835,Illumina HiSeq 2500,17806,17806,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,17806,not collected,SRP132725,missing,2018-06-14T21:22:00Z,1,,,,,
SRR7345177,not collected,WGS,300,31275075900,PRJNA433868,SAMN09426493,Model organism or animal,12358862241,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"fastq,run.zq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4218834,HiSeq X Ten,17295,17295,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,17295,not collected,SRP132725,missing,2018-06-14T20:13:00Z,1,,,,,
SRR7345178,not collected,WGS,300,17956878900,PRJNA433868,SAMN09426494,Model organism or animal,7560613995,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX4218833,HiSeq X Ten,17792,17792,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,17792,not collected,SRP132725,missing,2018-06-14T20:27:00Z,1,,,,,
SRR7345179,not collected,WGS,300,17111964000,PRJNA433868,SAMN09426499,Model organism or animal,6932849326,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX4218832,HiSeq X Ten,17852,17852,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,17852,not collected,SRP132725,missing,2018-06-14T19:45:00Z,1,,,,,
SRR7345180,not collected,WGS,196,24261818956,PRJNA433868,SAMN09426500,Model organism or animal,16444662197,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX4218831,Illumina HiSeq 2500,17891,17891,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,17891,not collected,SRP132725,missing,2018-06-14T21:15:00Z,1,,,,,
SRR7345181,not collected,WGS,300,17905898400,PRJNA433868,SAMN09426497,Model organism or animal,7464187947,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"run.zq,fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX4218830,HiSeq X Ten,17832,17832,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,17832,not collected,SRP132725,missing,2018-06-14T20:53:00Z,1,,,,,
SRR7345182,not collected,WGS,197,23531902641,PRJNA433868,SAMN09426498,Model organism or animal,15942903151,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX4218829,Illumina HiSeq 2500,17840,17840,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,17840,not collected,SRP132725,missing,2018-06-14T20:04:00Z,1,,,,,
SRR7345183,not collected,WGS,198,23171142739,PRJNA433868,SAMN09426610,Model organism or animal,16768371511,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"run.zq,sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4218828,Illumina HiSeq 2500,31234,31234,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,31234,not collected,SRP132725,missing,2018-06-14T20:13:00Z,1,,,,,
SRR7345184,not collected,WGS,198,44197727726,PRJNA433868,SAMN09426609,Model organism or animal,31528971605,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX4218827,Illumina HiSeq 2500,31145,31145,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-15T00:00:00Z,31145,not collected,SRP132725,missing,2018-06-14T22:31:00Z,1,,,,,
SRR7345185,not collected,WGS,198,21757671295,PRJNA433868,SAMN09426608,Model organism or animal,15877892447,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX4218826,Illumina HiSeq 2500,31124,31124,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-15T00:00:00Z,31124,not collected,SRP132725,missing,2018-06-14T22:05:00Z,1,,,,,
SRR7345186,not collected,WGS,198,24736254633,PRJNA433868,SAMN09426607,Model organism or animal,17800660532,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4218825,Illumina HiSeq 2500,31065,31065,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-15T00:00:00Z,31065,not collected,SRP132725,missing,2018-06-14T22:18:00Z,1,,,,,
SRR7345187,not collected,WGS,198,24300914724,PRJNA433868,SAMN09426606,Model organism or animal,17536617656,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"run.zq,fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4218824,Illumina HiSeq 2500,31028,31028,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,31028,not collected,SRP132725,missing,2018-06-14T20:45:00Z,1,,,,,
SRR7345188,not collected,WGS,198,25357135836,PRJNA433868,SAMN09426605,Model organism or animal,18152735475,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4218823,Illumina HiSeq 2500,31016,31016,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-15T00:00:00Z,31016,not collected,SRP132725,missing,2018-06-14T22:52:00Z,1,,,,,
SRR7345189,not collected,WGS,198,31542144837,PRJNA433868,SAMN09426604,Model organism or animal,22362353832,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX4218822,Illumina HiSeq 2500,31011,31011,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,31011,not collected,SRP132725,missing,2018-06-14T21:57:00Z,1,,,,,
SRR7345190,not collected,WGS,198,27924073518,PRJNA433868,SAMN09426603,Model organism or animal,19887223441,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX4218821,Illumina HiSeq 2500,30961,30961,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-15T00:00:00Z,30961,not collected,SRP132725,missing,2018-06-14T23:04:00Z,1,,,,,
SRR7345191,not collected,WGS,198,35099972753,PRJNA433868,SAMN09426612,Model organism or animal,25416776191,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX4218820,Illumina HiSeq 2500,31297,31297,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-15T00:00:00Z,31297,not collected,SRP132725,missing,2018-06-14T21:18:00Z,1,,,,,
SRR7345192,not collected,WGS,198,28445243108,PRJNA433868,SAMN09426611,Model organism or animal,20390879697,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"fastq,run.zq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4218819,Illumina HiSeq 2500,31284,31284,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,31284,not collected,SRP132725,missing,2018-06-14T20:30:00Z,1,,,,,
SRR7345193,not collected,WGS,300,17280907200,PRJNA433868,SAMN09426531,Model organism or animal,7170663944,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",public,"sra,run.zq,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4218818,HiSeq X Ten,19658,19658,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2018-06-14T00:00:00Z,19658,not collected,SRP132725,missing,2018-06-14T19:37:00Z,1,,,,,
