Run,Assay Type,BioProject,BioSample,Center Name,Consent,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Scientific_Name,SRA Study,external_id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Sample_Name,Submitter_Id,DATASTORE filetype,DATASTORE provider,DATASTORE region,create_date,version,AvgSpotLen,Bases,Bytes,common_name,lat_lon,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),Specimen_voucher,isolate,sub_species,organism,type-material,AssemblyName
ERR10941613,WGS,PRJEB59576,SAMEA14464382,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380922,Illumina NovaSeq 6000,1602AB,PAIRED,RANDOM,GENOMIC,Alouatta seniculus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464382,Alouatta seniculus,ERP144627,SAMEA14464382,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:36Z,2023-06-01T00:19:36Z,public,PD_0025,PD_0025,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",2023-09-23T00:07:00Z,1,302,13145851620,4388210810,howler monkey,0.0878 N 66.8222 W,Brazil,South America,Brazil,INPA8497,JPB162,,,,
ERR10941614,WGS,PRJEB59576,SAMEA14464382,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380923,Illumina NovaSeq 6000,1602AB,PAIRED,RANDOM,GENOMIC,Alouatta seniculus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464382,Alouatta seniculus,ERP144627,SAMEA14464382,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:36Z,2023-06-01T00:19:36Z,public,PD_0025,PD_0025,"run.zq,sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2023-09-23T00:14:00Z,1,302,13209992796,4402360041,howler monkey,0.0878 N 66.8222 W,Brazil,South America,Brazil,INPA8497,JPB162,,,,
ERR10941615,WGS,PRJEB59576,SAMEA14464376,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380924,Illumina NovaSeq 6000,1572AB,PAIRED,RANDOM,GENOMIC,Alouatta seniculus puruensis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464376,Alouatta seniculus puruensis,ERP144627,SAMEA14464376,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:36Z,2023-06-01T00:19:36Z,public,PD_0026,PD_0026,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2023-09-23T00:17:00Z,1,302,17318356704,5766670723,,9.9542 S 56.0637 W,Brazil,South America,Brazil,UFMT4017,RVR108,puruensis,,,
ERR10941616,WGS,PRJEB59576,SAMEA14464376,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380925,Illumina NovaSeq 6000,1572AB,PAIRED,RANDOM,GENOMIC,Alouatta seniculus puruensis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464376,Alouatta seniculus puruensis,ERP144627,SAMEA14464376,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:36Z,2023-06-01T00:19:36Z,public,PD_0026,PD_0026,"run.zq,sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2023-09-23T00:17:00Z,1,302,17279841738,5733584979,,9.9542 S 56.0637 W,Brazil,South America,Brazil,UFMT4017,RVR108,puruensis,,,
ERR10941617,WGS,PRJEB59576,SAMEA14464376,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380926,Illumina NovaSeq 6000,1572AB,PAIRED,RANDOM,GENOMIC,Alouatta seniculus puruensis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464376,Alouatta seniculus puruensis,ERP144627,SAMEA14464376,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:36Z,2023-06-01T00:19:36Z,public,PD_0026,PD_0026,"sra,fastq,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2023-09-23T00:18:00Z,1,302,17319523934,5715949083,,9.9542 S 56.0637 W,Brazil,South America,Brazil,UFMT4017,RVR108,puruensis,,,
ERR10941618,WGS,PRJEB59576,SAMEA14464376,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380927,Illumina NovaSeq 6000,1572AB,PAIRED,RANDOM,GENOMIC,Alouatta seniculus puruensis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464376,Alouatta seniculus puruensis,ERP144627,SAMEA14464376,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:36Z,2023-06-01T00:19:36Z,public,PD_0026,PD_0026,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2023-09-23T00:12:00Z,1,302,17271931452,5722399224,,9.9542 S 56.0637 W,Brazil,South America,Brazil,UFMT4017,RVR108,puruensis,,,
ERR10941619,WGS,PRJEB59576,SAMEA14464376,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380928,Illumina NovaSeq 6000,1572AB,PAIRED,RANDOM,GENOMIC,Alouatta seniculus puruensis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464376,Alouatta seniculus puruensis,ERP144627,SAMEA14464376,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:36Z,2023-06-01T00:19:36Z,public,PD_0026,PD_0026,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2023-09-23T01:06:00Z,2,302,13169280780,4375513323,,9.9542 S 56.0637 W,Brazil,South America,Brazil,UFMT4017,RVR108,puruensis,,,
ERR10941620,WGS,PRJEB59576,SAMEA14464376,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380929,Illumina NovaSeq 6000,1572AB,PAIRED,RANDOM,GENOMIC,Alouatta seniculus puruensis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464376,Alouatta seniculus puruensis,ERP144627,SAMEA14464376,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:36Z,2023-06-01T00:19:36Z,public,PD_0026,PD_0026,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",2023-09-23T00:13:00Z,1,302,13324340566,4394314863,,9.9542 S 56.0637 W,Brazil,South America,Brazil,UFMT4017,RVR108,puruensis,,,
ERR10941621,WGS,PRJEB59576,SAMEA14464376,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380930,Illumina NovaSeq 6000,1572AB,PAIRED,RANDOM,GENOMIC,Alouatta seniculus puruensis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464376,Alouatta seniculus puruensis,ERP144627,SAMEA14464376,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:36Z,2023-06-01T00:19:36Z,public,PD_0026,PD_0026,"fastq,sra,run.zq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2023-09-23T00:13:00Z,1,302,13136534920,4346848467,,9.9542 S 56.0637 W,Brazil,South America,Brazil,UFMT4017,RVR108,puruensis,,,
ERR10941622,WGS,PRJEB59576,SAMEA14464376,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380931,Illumina NovaSeq 6000,1572AB,PAIRED,RANDOM,GENOMIC,Alouatta seniculus puruensis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464376,Alouatta seniculus puruensis,ERP144627,SAMEA14464376,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:36Z,2023-06-01T00:19:36Z,public,PD_0026,PD_0026,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2023-09-23T00:08:00Z,1,302,13513463234,4466887267,,9.9542 S 56.0637 W,Brazil,South America,Brazil,UFMT4017,RVR108,puruensis,,,
ERR10941623,WGS,PRJEB59576,SAMEA14464364,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380932,Illumina NovaSeq 6000,1573AB,PAIRED,RANDOM,GENOMIC,Alouatta discolor,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464364,Alouatta discolor,ERP144627,SAMEA14464364,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:36Z,2023-06-01T00:19:36Z,public,PD_0027,PD_0027,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",2023-09-23T00:16:00Z,1,302,18028000230,5980677691,Spix's red-handed howler,3.4359 S 55.2369 W,Brazil,South America,Brazil,INPA7401,TAP315,,,,
ERR10941624,WGS,PRJEB59576,SAMEA14464364,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380933,Illumina NovaSeq 6000,1573AB,PAIRED,RANDOM,GENOMIC,Alouatta discolor,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464364,Alouatta discolor,ERP144627,SAMEA14464364,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:36Z,2023-06-01T00:19:36Z,public,PD_0027,PD_0027,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2023-09-23T00:14:00Z,1,302,17992830216,5948583365,Spix's red-handed howler,3.4359 S 55.2369 W,Brazil,South America,Brazil,INPA7401,TAP315,,,,
ERR10941625,WGS,PRJEB59576,SAMEA14464364,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380934,Illumina NovaSeq 6000,1573AB,PAIRED,RANDOM,GENOMIC,Alouatta discolor,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464364,Alouatta discolor,ERP144627,SAMEA14464364,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:36Z,2023-06-01T00:19:36Z,public,PD_0027,PD_0027,"sra,run.zq,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2023-09-23T00:15:00Z,1,302,17991052040,5915688531,Spix's red-handed howler,3.4359 S 55.2369 W,Brazil,South America,Brazil,INPA7401,TAP315,,,,
ERR10941626,WGS,PRJEB59576,SAMEA14464364,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380935,Illumina NovaSeq 6000,1573AB,PAIRED,RANDOM,GENOMIC,Alouatta discolor,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464364,Alouatta discolor,ERP144627,SAMEA14464364,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:36Z,2023-06-01T00:19:36Z,public,PD_0027,PD_0027,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2023-09-23T00:18:00Z,1,302,17946289902,5923362162,Spix's red-handed howler,3.4359 S 55.2369 W,Brazil,South America,Brazil,INPA7401,TAP315,,,,
ERR10941627,WGS,PRJEB59576,SAMEA14464364,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380936,Illumina NovaSeq 6000,1573AB,PAIRED,RANDOM,GENOMIC,Alouatta discolor,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464364,Alouatta discolor,ERP144627,SAMEA14464364,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:36Z,2023-06-01T00:19:36Z,public,PD_0027,PD_0027,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2023-09-23T00:13:00Z,1,302,11915177460,3946555659,Spix's red-handed howler,3.4359 S 55.2369 W,Brazil,South America,Brazil,INPA7401,TAP315,,,,
ERR10941628,WGS,PRJEB59576,SAMEA14464364,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380937,Illumina NovaSeq 6000,1573AB,PAIRED,RANDOM,GENOMIC,Alouatta discolor,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464364,Alouatta discolor,ERP144627,SAMEA14464364,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:36Z,2023-06-01T00:19:36Z,public,PD_0027,PD_0027,"run.zq,fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2023-09-23T00:15:00Z,1,302,12029501372,3955402433,Spix's red-handed howler,3.4359 S 55.2369 W,Brazil,South America,Brazil,INPA7401,TAP315,,,,
ERR10941629,WGS,PRJEB59576,SAMEA14464364,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380938,Illumina NovaSeq 6000,1573AB,PAIRED,RANDOM,GENOMIC,Alouatta discolor,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464364,Alouatta discolor,ERP144627,SAMEA14464364,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:36Z,2023-06-01T00:19:36Z,public,PD_0027,PD_0027,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2023-09-23T00:12:00Z,1,302,11866419560,3914632819,Spix's red-handed howler,3.4359 S 55.2369 W,Brazil,South America,Brazil,INPA7401,TAP315,,,,
ERR10941630,WGS,PRJEB59576,SAMEA14464364,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380939,Illumina NovaSeq 6000,1573AB,PAIRED,RANDOM,GENOMIC,Alouatta discolor,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464364,Alouatta discolor,ERP144627,SAMEA14464364,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:36Z,2023-06-01T00:19:36Z,public,PD_0027,PD_0027,"sra,fastq,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2023-09-23T00:12:00Z,1,302,12146671634,4002156871,Spix's red-handed howler,3.4359 S 55.2369 W,Brazil,South America,Brazil,INPA7401,TAP315,,,,
ERR10941631,WGS,PRJEB59576,SAMEA112482821,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380940,Illumina NovaSeq 6000,1603AB,PAIRED,RANDOM,GENOMIC,Allenopithecus nigroviridis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482821,Allenopithecus nigroviridis,ERP144627,SAMEA112482821,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0028,PD_0028,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2023-09-23T00:17:00Z,1,302,16380572110,5457693311,Allen's swamp monkey,,,,,,,,,,
ERR10941632,WGS,PRJEB59576,SAMEA112482821,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380941,Illumina NovaSeq 6000,1603AB,PAIRED,RANDOM,GENOMIC,Allenopithecus nigroviridis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482821,Allenopithecus nigroviridis,ERP144627,SAMEA112482821,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0028,PD_0028,"sra,fastq,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",2023-09-23T00:13:00Z,1,302,15806503028,5227174299,Allen's swamp monkey,,,,,,,,,,
ERR10941633,WGS,PRJEB59576,SAMEA112482821,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380942,Illumina NovaSeq 6000,1603AB,PAIRED,RANDOM,GENOMIC,Allenopithecus nigroviridis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482821,Allenopithecus nigroviridis,ERP144627,SAMEA112482821,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0028,PD_0028,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2023-09-23T00:14:00Z,1,302,15562368040,5127169984,Allen's swamp monkey,,,,,,,,,,
ERR10941634,WGS,PRJEB59576,SAMEA112482821,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380943,Illumina NovaSeq 6000,1603AB,PAIRED,RANDOM,GENOMIC,Allenopithecus nigroviridis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482821,Allenopithecus nigroviridis,ERP144627,SAMEA112482821,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0028,PD_0028,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2023-09-23T00:10:00Z,1,302,12836459566,4298247397,Allen's swamp monkey,,,,,,,,,,
ERR10941635,WGS,PRJEB59576,SAMEA112482821,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380944,Illumina NovaSeq 6000,1603AB,PAIRED,RANDOM,GENOMIC,Allenopithecus nigroviridis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482821,Allenopithecus nigroviridis,ERP144627,SAMEA112482821,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0028,PD_0028,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2023-09-23T00:12:00Z,1,302,12684042884,4214487683,Allen's swamp monkey,,,,,,,,,,
ERR10941636,WGS,PRJEB59576,SAMEA112482821,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380945,Illumina NovaSeq 6000,1603AB,PAIRED,RANDOM,GENOMIC,Allenopithecus nigroviridis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482821,Allenopithecus nigroviridis,ERP144627,SAMEA112482821,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0028,PD_0028,"sra,fastq,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",2023-09-23T00:13:00Z,1,302,12777960052,4263113508,Allen's swamp monkey,,,,,,,,,,
ERR10941637,WGS,PRJEB59576,SAMEA112482821,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380946,Illumina NovaSeq 6000,1603AB,PAIRED,RANDOM,GENOMIC,Allenopithecus nigroviridis,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482821,Allenopithecus nigroviridis,ERP144627,SAMEA112482821,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0028,PD_0028,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2023-09-23T00:12:00Z,1,302,12836304640,4275679555,Allen's swamp monkey,,,,,,,,,,
ERR10941638,WGS,PRJEB59576,SAMEA112482822,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380947,Illumina NovaSeq 6000,1574AB,PAIRED,RANDOM,GENOMIC,Allochrocebus lhoesti,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482822,Allochrocebus lhoesti,ERP144627,SAMEA112482822,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0029,PD_0029,"run.zq,sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2023-09-22T04:20:00Z,1,302,21453358220,7205881059,L'Hoest's monkey,,,,,,,,,,
ERR10941639,WGS,PRJEB59576,SAMEA112482822,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380948,Illumina NovaSeq 6000,1574AB,PAIRED,RANDOM,GENOMIC,Allochrocebus lhoesti,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482822,Allochrocebus lhoesti,ERP144627,SAMEA112482822,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0029,PD_0029,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2023-09-22T04:25:00Z,1,302,21365212272,7155625726,L'Hoest's monkey,,,,,,,,,,
ERR10941640,WGS,PRJEB59576,SAMEA112482822,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380949,Illumina NovaSeq 6000,1574AB,PAIRED,RANDOM,GENOMIC,Allochrocebus lhoesti,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482822,Allochrocebus lhoesti,ERP144627,SAMEA112482822,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0029,PD_0029,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2023-09-22T04:26:00Z,1,302,21526169212,7166382384,L'Hoest's monkey,,,,,,,,,,
ERR10941641,WGS,PRJEB59576,SAMEA112482822,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380950,Illumina NovaSeq 6000,1574AB,PAIRED,RANDOM,GENOMIC,Allochrocebus lhoesti,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482822,Allochrocebus lhoesti,ERP144627,SAMEA112482822,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0029,PD_0029,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2023-09-22T04:20:00Z,1,302,21473777346,7175370938,L'Hoest's monkey,,,,,,,,,,
ERR10941642,WGS,PRJEB59576,SAMEA112482822,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380951,Illumina NovaSeq 6000,1574AB,PAIRED,RANDOM,GENOMIC,Allochrocebus lhoesti,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482822,Allochrocebus lhoesti,ERP144627,SAMEA112482822,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0029,PD_0029,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",2023-09-22T04:14:00Z,1,302,7696072870,2585575066,L'Hoest's monkey,,,,,,,,,,
ERR10941643,WGS,PRJEB59576,SAMEA112482822,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380952,Illumina NovaSeq 6000,1574AB,PAIRED,RANDOM,GENOMIC,Allochrocebus lhoesti,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482822,Allochrocebus lhoesti,ERP144627,SAMEA112482822,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0029,PD_0029,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2023-09-22T04:12:00Z,1,302,7773693514,2592667639,L'Hoest's monkey,,,,,,,,,,
ERR10941644,WGS,PRJEB59576,SAMEA112482822,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10380953,Illumina NovaSeq 6000,1574AB,PAIRED,RANDOM,GENOMIC,Allochrocebus lhoesti,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112482822,Allochrocebus lhoesti,ERP144627,SAMEA112482822,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:08Z,2023-06-01T00:20:08Z,public,PD_0029,PD_0029,"sra,fastq,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2023-09-22T04:14:00Z,1,302,7670661986,2566979002,L'Hoest's monkey,,,,,,,,,,
